Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit,silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit-394002,"<p><em>Where artisan craft meets modern edge.</em></p>

<h2>Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit</h2>

<p>Meet the <strong>Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit</strong> - a beautifully crafted <strong>suit</strong> made for occasional celebrations. Whether you're dressing for a wedding ceremony, a festive reception, or any celebration that calls for something extraordinary, this piece delivers the perfect balance of heritage, elegance, and contemporary style.</p>

<h3>The Fabric</h3>

<p><strong>Silk.</strong> Luxurious, luminous, and steeped in tradition - silk catches the light with every fold, creating a regal presence that transforms any occasion into something extraordinary.</p>

<h3>The Work</h3>

<p><strong>Mirror Work.</strong> Captivating mirror work (shisha) that reflects light from every angle - a traditional Rajasthani craft where each mirror is individually hand-set into intricate embroidery.</p>

<h3>Why You'll Love This Piece</h3>

<ul>

  <li><strong>Colour:</strong> A carefully selected <strong>Rani Pink</strong> tone - flattering across skin tones, stunning in photographs, and rich under both natural and indoor lighting.</li>

  <li><strong>Fabric:</strong> Silk - chosen for its drape, longevity, and the way it makes the wearer feel as good as they look.</li>

  <li><strong>Occasion:</strong> Crafted for occasional wear - equally beautiful at intimate family gatherings and grand celebrations.</li>

  <li><strong>Silhouette:</strong> Designed to move with you, not restrict you - flattering across a wide range of body types.</li>

  <li><strong>Provenance:</strong> Sourced from India's finest textile regions and curated by our boutique team for exceptional quality.</li>

</ul>

<h3>Styling Notes</h3>

<p>Pair with metallic sandals and a structured clutch for modern festive style, or add heirloom bangles for traditional charm.</p>

<h3>Common Questions</h3>

<p><strong>What occasions is this suit suitable for?</strong> This suit works beautifully for festive celebrations, cultural gatherings, family events, and any occasion that calls for effortless ethnic elegance.</p>

<p><strong>Is this suit stitched?</strong> Yes, this is a readymade stitched suit in free size that fits XS to L comfortably.</p>

<p><strong>How do I care for this fabric?</strong> We recommend dry cleaning to preserve the embroidery and fabric quality. Store folded in a cool, dry place away from direct sunlight.</p>

<p><small>Tags: rani pink, silk, suit, buy online, Indian ethnic wear USA, boutique Indian fashion, designer, traditional Indian wear online</small></p>",LuxeMia,Apparel & Accessories > Clothing > Dresses,Salwar Kameez,"luxemia, indian-ethnic-wear, salwar-kameez, free-shipping, suit, rani-pink, silk, mirror-work, occasional-wear",TRUE,active,LXM-SAZ-029,,Color,Rani Pink,,Size,Free Size,,,,,85.99,122.18,,TRUE,,,,,,shopify,50,DENY,,,TRUE,manual,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Rani-Pink-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-257(1).jpg,1,Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Rani-Pink-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-257(1).jpg,FALSE,Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit,Shop the Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit at LuxeMia. Crafted in premium silk with exquisite mirror work in Rani Pink. Perfect for occasional wear. Free shipping on orders over $150. Dry clean only.,rani pink,Apparel & Accessories > Clothing > Dresses,Female,Adult,,,,New,FALSE,,,,,
,silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit-394002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Rani-Pink-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-257(2).jpg,2,Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit - View 2,,,,,,,,,,,,,,,,,,
,silk-rani-pink-occasional-wear-mirror-work-readymade-patiyala-suit-394002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Rani-Pink-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-257(3).jpg,3,Silk Rani Pink Occasional Wear Mirror Work Readymade Patiyala Suit - View 3,,,,,,,,,,,,,,,,,,
Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit,silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit-394001,"<p><em>Where artisan craft meets modern edge.</em></p>

<h2>Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit</h2>

<p>Meet the <strong>Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit</strong> - a beautifully crafted <strong>suit</strong> made for occasional celebrations. Whether you're dressing for a wedding ceremony, a festive reception, or any celebration that calls for something extraordinary, this piece delivers the perfect balance of heritage, elegance, and contemporary style.</p>

<h3>The Fabric</h3>

<p><strong>Silk.</strong> Luxurious, luminous, and steeped in tradition - silk catches the light with every fold, creating a regal presence that transforms any occasion into something extraordinary.</p>

<h3>The Work</h3>

<p><strong>Mirror Work.</strong> Captivating mirror work (shisha) that reflects light from every angle - a traditional Rajasthani craft where each mirror is individually hand-set into intricate embroidery.</p>

<h3>Why You'll Love This Piece</h3>

<ul>

  <li><strong>Colour:</strong> A carefully selected <strong>Purple</strong> tone - flattering across skin tones, stunning in photographs, and rich under both natural and indoor lighting.</li>

  <li><strong>Fabric:</strong> Silk - chosen for its drape, longevity, and the way it makes the wearer feel as good as they look.</li>

  <li><strong>Occasion:</strong> Crafted for occasional wear - equally beautiful at intimate family gatherings and grand celebrations.</li>

  <li><strong>Silhouette:</strong> Designed to move with you, not restrict you - flattering across a wide range of body types.</li>

  <li><strong>Provenance:</strong> Sourced from India's finest textile regions and curated by our boutique team for exceptional quality.</li>

</ul>

<h3>Styling Notes</h3>

<p>Elevate with statement jhumkas and embellished mojaris for a festive look that turns heads.</p>

<h3>Common Questions</h3>

<p><strong>What occasions is this suit suitable for?</strong> This suit works beautifully for festive celebrations, cultural gatherings, family events, and any occasion that calls for effortless ethnic elegance.</p>

<p><strong>Is this suit stitched?</strong> Yes, this is a readymade stitched suit in free size that fits XS to L comfortably.</p>

<p><strong>How do I care for this fabric?</strong> We recommend dry cleaning to preserve the embroidery and fabric quality. Store folded in a cool, dry place away from direct sunlight.</p>

<p><small>Tags: purple, silk, suit, buy online, Indian ethnic wear USA, boutique Indian fashion, designer, traditional Indian wear online</small></p>",LuxeMia,Apparel & Accessories > Clothing > Dresses,Salwar Kameez,"luxemia, indian-ethnic-wear, salwar-kameez, free-shipping, suit, purple, silk, mirror-work, occasional-wear",TRUE,active,LXM-SAZ-030,,Color,Purple,,Size,Free Size,,,,,85.99,122.18,,TRUE,,,,,,shopify,50,DENY,,,TRUE,manual,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Purple-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-256(1).jpg,1,Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Purple-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-256(1).jpg,FALSE,Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit,Shop the Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit at LuxeMia. Crafted in premium silk with exquisite mirror work in Purple. Perfect for occasional wear. Free shipping on orders over $150. Dry clean only.,purple,Apparel & Accessories > Clothing > Dresses,Female,Adult,,,,New,FALSE,,,,,
,silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit-394001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Purple-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-256(2).jpg,2,Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit - View 2,,,,,,,,,,,,,,,,,,
,silk-purple-occasional-wear-mirror-work-readymade-patiyala-suit-394001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2026y/April/61009/Purple-Silk-Occasional-Wear-Mirror-Work-Readymade-Patiyala-Suit-HOF-256(3).jpg,3,Silk Purple Occasional Wear Mirror Work Readymade Patiyala Suit - View 3,,,,,,,,,,,,,,,,,,
Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani,art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani-386005,"<p><em>Quiet confidence. Considered craftsmanship. One extraordinary outfit.</em></p>

<h2>Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani</h2>

<p>Meet the <strong>Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani</strong> - a beautifully crafted <strong>sherwani</strong> made for wedding wear celebrations. Whether you're dressing for a wedding ceremony, a festive reception, or any celebration that calls for something extraordinary, this piece delivers the perfect balance of heritage, elegance, and contemporary style.</p>

<h3>The Fabric</h3>

<p><strong>Art Silk.</strong> Artisan-crafted artificial silk that mirrors the lustre and drape of pure silk at a more accessible price point, without compromising on visual impact.</p>

<h3>The Work</h3>

<p><strong>Hand Embroidery.</strong> Masterfully hand-embroidered by skilled artisans - each piece carries the unique touch of human craftsmanship that machine work simply cannot replicate.</p>

<h3>Why You'll Love This Piece</h3>

<ul>

  <li><strong>Colour:</strong> A carefully selected <strong>Grey</strong> tone - flattering across skin tones, stunning in photographs, and rich under both natural and indoor lighting.</li>

  <li><strong>Fabric:</strong> Art Silk - chosen for its drape, longevity, and the way it makes the wearer feel as good as they look.</li>

  <li><strong>Occasion:</strong> Crafted for wedding wear - equally beautiful at intimate family gatherings and grand celebrations.</li>

  <li><strong>Silhouette:</strong> Designed to move with you, not restrict you - flattering across a wide range of body types.</li>

  <li><strong>Provenance:</strong> Sourced from India's finest textile regions and curated by our boutique team for exceptional quality.</li>

</ul>

<h3>Styling Notes</h3>

<p>Add a pocket square and brooch for a modern groom's touch, or go classic with a pearl necklace.</p>

<h3>Common Questions</h3>

<p><strong>What occasions is this sherwani suitable for?</strong> This sherwani is perfect for wedding ceremonies, reception events, engagement celebrations, and any occasion that calls for something extraordinary.</p>

<p><strong>Is this sherwani readymade?</strong> Yes, this is a readymade sherwani set - ready to wear, no tailoring needed.</p>

<p><strong>How do I care for this fabric?</strong> We recommend dry cleaning only to preserve the embroidery and fabric structure. Store on a hanger in a breathable garment bag.</p>

<p><small>Tags: grey, art-silk, sherwani, buy online, Indian ethnic wear USA, boutique Indian fashion, designer, traditional Indian wear online</small></p>",LuxeMia,Apparel & Accessories > Clothing > Suits,Men's Indian Wear,"luxemia, indian-ethnic-wear, indian-menswear, menswear, free-shipping, sherwani, grey, art-silk, hand-embroidery, wedding-wear",TRUE,active,LXM-MNS-001,,Color,Grey,,Size,Free Size,,,,,317.99,454.27,,TRUE,,,,,,shopify,50,DENY,,,TRUE,manual,https://kesimg.b-cdn.net/images/650/2025y/October/59064/Grey-Art-Silk-Wedding-Wear-Hand-Embroidery-Readymade-Groom-Sherwani-4032(1).jpg,1,Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani,https://kesimg.b-cdn.net/images/650/2025y/October/59064/Grey-Art-Silk-Wedding-Wear-Hand-Embroidery-Readymade-Groom-Sherwani-4032(1).jpg,FALSE,Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani,Shop the Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani at LuxeMia. Crafted in premium art silk with exquisite hand embroidery in Grey. Perfect for wedding wear. Free shipping on orders over $150. Dry clean only.,grey,Apparel & Accessories > Clothing > Suits,Male,Adult,,,,New,FALSE,,,,,
,art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani-386005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2025y/October/59064/Grey-Art-Silk-Wedding-Wear-Hand-Embroidery-Readymade-Groom-Sherwani-4032(2).jpg,2,Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani - View 2,,,,,,,,,,,,,,,,,,
,art-silk-grey-wedding-wear-hand-embroidery-readymade-groom-sherwani-386005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://kesimg.b-cdn.net/images/650/2025y/October/59064/Grey-Art-Silk-Wedding-Wear-Hand-Embroidery-Readymade-Groom-Sherwani-4032(3).jpg,3,Art Silk Grey Wedding Wear Hand Embroidery Readymade Groom Sherwani - View 3,,,,,,,,,,,,,,,,,,
Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani,art-silk-purple-wedding-wear-hand-embroidery-readymade-groom-sherwani-386004,"<p><em>Some outfits are worn. This one is experienced.</em></p>

<h2>Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani</h2>

<p>Meet the <strong>Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani</strong> - a beautifully crafted <strong>sherwani</strong> made for wedding wear celebrations. Whether you're dressing for a wedding ceremony, a festive reception, or any celebration that calls for something extraordinary, this piece delivers the perfect balance of heritage, elegance, and contemporary style.</p>

<h3>The Fabric</h3>

<p><strong>Art Silk.</strong> Artisan-crafted artificial silk that mirrors the lustre and drape of pure silk at a more accessible price point, without compromising on visual impact.</p>

<h3>The Work</h3>

<p><strong>Hand Embroidery.</strong> Masterfully hand-embroidered by skilled artisans - each piece carries the unique touch of human craftsmanship that machine work simply cannot replicate.</p>

<h3>Why You'll Love This Piece</h3>

<ul>

  <li><strong>Colour:</strong> A carefully selected <strong>Purple</strong> tone - flattering across skin tones, stunning in photographs, and rich under both natural and indoor lighting.</li>

  <li><strong>Fabric:</strong> Art Silk - chosen for its drape, longevity, and the way it makes the wearer feel as good as they look.</li>

  <li><strong>Occasion:</strong> Crafted for wedding wear - equally beautiful at intimate family gatherings and grand celebrations.</li>

  <li><strong>Silhouette:</strong> Designed to move with you, not restrict you - flattering across a wide range of body types.</li>

  <li><strong>Provenance:</strong> Sourced from India's finest textile regions and curated by our boutique team for exceptional quality.</li>

</ul>

<h3>Styling Notes</h3>

<p>Add a pocket square and brooch for a modern groom's touch, or go classic with a pearl necklace.</p>

<h3>Common Questions</h3>

<p><strong>What occasions is this sherwani suitable for?</strong> This sherwani is perfect for wedding ceremonies, reception events, engagement celebrations, and any occasion that calls for something extraordinary.</p>

<p><strong>Is this sherwani readymade?</strong> Yes, this is a readymade sherwani set - ready to wear, no tailoring needed.</p>

<p><strong>How do I care for this fabric?</strong> We recommend dry cleaning only to preserve the embroidery and fabric structure. Store on a hanger in a breathable garment bag.</p>

<p><small>Tags: purple, art-silk, sherwani, buy online, Indian ethnic wear USA, boutique Indian fashion, designer, traditional Indian wear online</small></p>",LuxeMia,Apparel & Accessories > Clothing > Suits,Men's Indian Wear,"luxemia, indian-ethnic-wear, indian-menswear, menswear, free-shipping, sherwani, purple, art-silk, hand-embroidery, wedding-wear",TRUE,active,LXM-MNS-002,,Color,Purple,,Size,Free Size,,,,,317.99,454.27,,TRUE,,,,,,shopify,50,DENY,,,TRUE,manual,https://kesimg.b-cdn.net/images/650/2025y/October/59064/Purple-Art-Silk-Wedding-Wear-Hand-Embroidery-Readymade-Groom-Sherwani-4031(1).jpg,1,Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani,https://kesimg.b-cdn.net/images/650/2025y/October/59064/Purple-Art-Silk-Wedding-Wear-Hand-Embroidery-Readymade-Groom-Sherwani-4031(1).jpg,FALSE,Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani,Shop the Art Silk Purple Wedding Wear Hand Embroidery Readymade Groom Sherwani at LuxeMia. Crafted in premium art silk with exquisite hand embroidery in Purple. Perfect for wedding wear. Free shipping on orders over $150. Dry clean only.,purple,Apparel & Accessories > Clothing > Suits,Male,Adult,,,,New,FALSE,,,,,
